TRIP
DATE 2004-01-02 
DECLINATION     0.00
DATA
-8.494	-6.879	-8.527	-6.846
-7.408	-6.322	-7.905	-6.730
-7.905	-6.730	-7.829	-6.874
-7.905	-6.730	-7.839	-6.909
-7.905	-6.730	-7.758	-7.118
-7.905	-6.730	-7.752	-7.043
-7.905	-6.730	-7.824	-6.941
-7.905	-6.730	-7.914	-6.809
-7.905	-6.730	-7.986	-6.376
-7.905	-6.730	-8.079	-6.124
-7.905	-6.730	-8.393	-5.837
-7.905	-6.730	-8.515	-5.768
-7.905	-6.730	-8.452	-5.905
-7.905	-6.730	-8.441	-5.991
-7.905	-6.730	-8.379	-5.888
-7.905	-6.730	-8.451	-5.910
-7.905	-6.730	-8.418	-6.000
-7.905	-6.730	-8.439	-5.887
-7.905	-6.730	-8.617	-5.601
-7.905	-6.730	-8.617	-5.555
-7.905	-6.730	-8.476	-5.850
-7.905	-6.730	-8.335	-6.097
-7.905	-6.730	-8.065	-6.447
-7.905	-6.730	-8.019	-6.542
-6.413	-5.807	-7.408	-6.322
-7.408	-6.322	-7.302	-6.500
-7.408	-6.322	-7.277	-6.566
-7.408	-6.322	-7.385	-6.497
-7.408	-6.322	-7.474	-6.374
-7.408	-6.322	-7.585	-6.212
-7.408	-6.322	-7.743	-6.086
-7.408	-6.322	-7.696	-6.050
-7.408	-6.322	-7.689	-5.991
-7.408	-6.322	-7.750	-5.998
-7.408	-6.322	-7.789	-5.961
-7.408	-6.322	-7.920	-5.839
-7.408	-6.322	-7.937	-5.823
-7.408	-6.322	-8.086	-5.679
-7.408	-6.322	-7.994	-5.694
-7.408	-6.322	-7.946	-5.743
-7.408	-6.322	-7.951	-5.741
-7.408	-6.322	-8.231	-5.512
-7.408	-6.322	-8.315	-5.381
-7.408	-6.322	-8.082	-5.590
-7.408	-6.322	-7.945	-5.898
-7.408	-6.322	-7.597	-6.104
-7.408	-6.322	-7.517	-6.221
-7.408	-6.322	-7.452	-6.337
-6.743	-4.910	-6.413	-5.807
-6.413	-5.807	-6.334	-5.912
-6.413	-5.807	-6.319	-5.946
-6.413	-5.807	-6.249	-5.996
-6.413	-5.807	-6.223	-5.977
-6.413	-5.807	-6.377	-5.920
-6.413	-5.807	-6.608	-5.770
-6.413	-5.807	-6.701	-5.626
-6.413	-5.807	-6.675	-5.536
-6.413	-5.807	-6.695	-5.522
-6.413	-5.807	-6.726	-5.377
-6.413	-5.807	-6.759	-5.340
-6.413	-5.807	-6.794	-5.346
-6.413	-5.807	-7.147	-4.870
-6.413	-5.807	-7.107	-4.969
-6.413	-5.807	-6.990	-5.102
-6.413	-5.807	-7.075	-4.988
-6.413	-5.807	-7.295	-4.721
-6.413	-5.807	-7.152	-4.790
-6.413	-5.807	-7.135	-4.778
-6.413	-5.807	-6.779	-5.390
-6.413	-5.807	-6.562	-5.610
-6.413	-5.807	-6.451	-5.754
-6.869	-3.670	-6.743	-4.910
-6.743	-4.910	-7.011	-4.833
-6.743	-4.910	-6.935	-4.844
-6.743	-4.910	-7.160	-4.712
-6.743	-4.910	-6.980	-4.674
-6.743	-4.910	-6.166	-4.872
-6.743	-4.910	-5.713	-4.901
-6.743	-4.910	-5.509	-5.018
-6.743	-4.910	-5.427	-4.979
-6.743	-4.910	-5.348	-4.981
-6.743	-4.910	-5.294	-4.942
-6.743	-4.910	-5.302	-4.932
-6.743	-4.910	-5.032	-4.999
-6.743	-4.910	-5.161	-4.986
-6.743	-4.910	-5.631	-4.845
-6.743	-4.910	-6.234	-4.777
-6.743	-4.910	-6.861	-4.563
-6.743	-4.910	-7.081	-4.581
-6.743	-4.910	-6.894	-4.681
-6.743	-4.910	-6.883	-4.819
-5.755	-3.909	-6.869	-3.670
-6.869	-3.670	-6.976	-4.010
-6.869	-3.670	-5.533	-4.478
-6.869	-3.670	-5.344	-4.583
-6.869	-3.670	-5.402	-4.658
-6.869	-3.670	-5.331	-4.562
-6.869	-3.670	-5.409	-4.412
-6.869	-3.670	-5.041	-4.479
-6.869	-3.670	-5.494	-4.422
-6.869	-3.670	-5.923	-4.635
-6.869	-3.670	-6.543	-4.007
